전출행정기관명_현재,강원특별자치도,강원특별자치도 강릉시,강원특별자치도 고성군,강원특별자치도 동해시,강원특별자치도 삼척시,강원특별자치도 속초시,강원특별자치도 양구군,강원특별자치도 양양군,강원특별자치도 영월군,강원특별자치도 원주시,강원특별자치도 인제군,강원특별자치도 정선군,강원특별자치도 철원군,강원특별자치도 춘천시,강원특별자치도 태백시,강원특별자치도 평창군,강원특별자치도 홍천군,강원특별자치도 화천군,강원특별자치도 횡성군,경기도,경기도 가평군,경기도 고양시 덕양구,경기도 고양시 일산동구,경기도 고양시 일산서구,경기도 과천시,경기도 광명시,경기도 광주시,경기도 구리시,경기도 군포시,경기도 김포시,경기도 남양주시,경기도 동두천시,경기도 부천시 소사구,경기도 부천시 오정구,경기도 부천시 원미구,경기도 성남시 분당구,경기도 성남시 수정구,경기도 성남시 중원구,경기도 수원시 권선구,경기도 수원시 영통구,경기도 수원시 장안구,경기도 수원시 팔달구,경기도 시흥시,경기도 안산시 단원구,경기도 안산시 상록구,경기도 안성시,경기도 안양시 동안구,경기도 안양시 만안구,경기도 양주시,경기도 양평군,경기도 여주시,경기도 연천군,경기도 오산시,경기도 용인시 기흥구,경기도 용인시 수지구,경기도 용인시 처인구,경기도 의왕시,경기도 의정부시,경기도 이천시,경기도 파주시,경기도 평택시,경기도 포천시,경기도 하남시,경기도 화성시,경상남도,경상남도 거제시,경상남도 거창군,경상남도 고성군,경상남도 김해시,경상남도 남해군,경상남도 밀양시,경상남도 사천시,경상남도 산청군,경상남도 양산시,경상남도 의령군,경상남도 진주시,경상남도 창녕군,경상남도 창원시 마산합포구,경상남도 창원시 마산회원구,경상남도 창원시 성산구,경상남도 창원시 의창구,경상남도 창원시 진해구,경상남도 통영시,경상남도 하동군,경상남도 함안군,경상남도 함양군,경상남도 합천군,경상북도,경상북도 경산시,경상북도 경주시,경상북도 고령군,경상북도 구미시,경상북도 김천시,경상북도 문경시,경상북도 봉화군,경상북도 상주시,경상북도 성주군,경상북도 안동시,경상북도 영덕군,경상북도 영양군,경상북도 영주시,경상북도 영천시,경상북도 예천군,경상북도 울릉군,경상북도 울진군,경상북도 의성군,경상북도 청도군,경상북도 청송군,경상북도 칠곡군,경상북도 포항시 남구,경상북도 포항시 북구,광주광역시,광주광역시 광산구,광주광역시 남구,광주광역시 동구,광주광역시 북구,광주광역시 서구,대구광역시,대구광역시 군위군,대구광역시 남구,대구광역시 달서구,대구광역시 달성군,대구광역시 동구,대구광역시 북구,대구광역시 서구,대구광역시 수성구,대구광역시 중구,대전광역시,대전광역시 대덕구,대전광역시 동구,대전광역시 서구,대전광역시 유성구,대전광역시 중구,부산광역시,부산광역시 강서구,부산광역시 금정구,부산광역시 기장군,부산광역시 남구,부산광역시 동구,부산광역시 동래구,부산광역시 부산진구,부산광역시 북구,부산광역시 사상구,부산광역시 사하구,부산광역시 서구,부산광역시 수영구,부산광역시 연제구,부산광역시 영도구,부산광역시 중구,부산광역시 해운대구,서울특별시,서울특별시 강남구,서울특별시 강동구,서울특별시 강북구,서울특별시 강서구,서울특별시 관악구,서울특별시 광진구,서울특별시 구로구,서울특별시 금천구,서울특별시 노원구,서울특별시 도봉구,서울특별시 동대문구,서울특별시 동작구,서울특별시 마포구,서울특별시 서대문구,서울특별시 서초구,서울특별시 성동구,서울특별시 성북구,서울특별시 송파구,서울특별시 양천구,서울특별시 영등포구,서울특별시 용산구,서울특별시 은평구,서울특별시 종로구,서울특별시 중구,서울특별시 중랑구,세종특별자치시,울산광역시,울산광역시 남구,울산광역시 동구,울산광역시 북구,울산광역시 울주군,울산광역시 중구,인천광역시,인천광역시 강화군,인천광역시 계양구,인천광역시 남동구,인천광역시 동구,인천광역시 미추홀구,인천광역시 부평구,인천광역시 서구,인천광역시 연수구,인천광역시 옹진군,인천광역시 중구,전라남도,전라남도 강진군,전라남도 고흥군,전라남도 곡성군,전라남도 광양시,전라남도 구례군,전라남도 나주시,전라남도 담양군,전라남도 목포시,전라남도 무안군,전라남도 보성군,전라남도 순천시,전라남도 신안군,전라남도 여수시,전라남도 영광군,전라남도 영암군,전라남도 완도군,전라남도 장성군,전라남도 장흥군,전라남도 진도군,전라남도 함평군,전라남도 해남군,전라남도 화순군,전북특별자치도,전북특별자치도 고창군,전북특별자치도 군산시,전북특별자치도 김제시,전북특별자치도 남원시,전북특별자치도 무주군,전북특별자치도 부안군,전북특별자치도 순창군,전북특별자치도 완주군,전북특별자치도 익산시,전북특별자치도 임실군,전북특별자치도 장수군,전북특별자치도 전주시 덕진구,전북특별자치도 전주시 완산구,전북특별자치도 정읍시,전북특별자치도 진안군,제주특별자치도,제주특별자치도 서귀포시,제주특별자치도 제주시,충청남도,충청남도 계룡시,충청남도 공주시,충청남도 금산군,충청남도 논산시,충청남도 당진시,충청남도 보령시,충청남도 부여군,충청남도 서산시,충청남도 서천군,충청남도 아산시,충청남도 예산군,충청남도 천안시 동남구,충청남도 천안시 서북구,충청남도 청양군,충청남도 태안군,충청남도 홍성군,충청북도,충청북도 괴산군,충청북도 단양군,충청북도 보은군,충청북도 영동군,충청북도 옥천군,충청북도 음성군,충청북도 제천시,충청북도 증평군,충청북도 진천군,충청북도 청주시 상당구,충청북도 청주시 서원구,충청북도 청주시 청원구,충청북도 청주시 흥덕구,충청북도 충주시
경상북도 포항시 북구,0,3,0,1,1,0,0,0,0,2,1,0,0,4,0,0,0,0,0,0,0,3,1,0,0,1,0,1,1,0,2,0,1,0,4,3,2,3,2,5,0,2,2,1,4,0,0,0,2,0,0,1,0,6,2,2,1,4,1,1,7,0,1,12,0,2,1,1,4,0,1,1,0,7,0,10,0,1,0,3,2,4,0,0,1,0,2,0,24,25,1,24,4,1,0,0,0,19,5,0,5,13,1,7,9,2,1,1,3,118,260,0,0,0,1,2,0,0,0,12,29,11,15,37,3,18,6,0,1,4,14,10,6,0,2,15,2,27,1,2,13,4,6,5,5,5,7,0,7,9,0,0,1,2,6,19,1,5,1,10,4,13,10,16,7,2,6,18,2,2,5,7,4,1,6,2,0,0,17,4,13,4,3,0,0,0,4,0,2,0,1,1,1,1,0,0,0,0,2,0,2,1,2,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,4,6,0,0,2,0,0,2,0,0,0,0,4,1,6,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8,7,7,1
광주광역시,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3810,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,21,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,1145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
광주광역시 광산구,0,0,0,0,0,4,0,0,1,4,0,0,0,3,0,0,1,0,0,0,0,4,3,2,0,0,0,1,1,7,1,3,0,0,4,4,1,1,6,12,3,1,3,6,3,2,4,3,4,0,2,1,7,5,5,5,2,2,4,1,10,4,2,9,0,3,0,0,1,0,1,2,0,5,0,8,0,1,0,2,1,0,0,1,0,0,0,0,4,0,0,3,3,0,0,1,0,1,0,0,1,2,1,0,0,0,0,0,1,0,1,0,434,61,67,199,175,0,0,1,2,5,3,1,1,1,0,0,9,7,18,13,3,0,0,4,2,3,1,0,8,2,2,0,0,5,0,4,1,1,0,8,9,6,9,35,11,1,5,13,8,24,16,12,11,2,4,25,8,6,10,5,4,3,3,4,0,0,0,0,0,2,0,0,0,1,4,1,3,8,8,3,1,7,0,4,5,5,20,1,45,11,34,26,5,31,3,26,12,8,5,27,5,3,5,9,12,0,6,8,3,6,0,0,3,6,8,1,0,33,18,5,0,0,2,5,0,0,1,1,3,3,1,0,7,2,11,0,5,2,0,0,0,0,1,0,0,0,0,1,0,1,1,0,2,2,7,2
광주광역시 남구,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,4,0,0,0,0,1,1,2,3,0,0,0,1,2,6,0,1,4,2,2,1,3,3,1,3,3,1,0,1,1,1,8,1,2,0,2,1,2,8,1,2,7,0,1,0,0,0,0,1,3,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,58,163,69,88,91,0,0,1,2,0,0,1,0,0,1,0,0,0,5,6,2,0,0,1,1,2,0,1,2,0,0,0,0,0,0,1,1,0,0,3,2,3,6,22,8,4,4,11,4,16,8,8,5,0,6,11,4,2,2,5,4,2,2,7,0,0,3,0,0,0,1,0,0,2,2,0,4,2,0,6,0,2,0,5,1,3,6,1,34,4,20,10,1,20,3,11,0,12,4,3,6,4,4,1,6,0,2,2,0,2,0,0,1,1,2,0,1,13,15,1,0,0,1,2,0,1,2,0,0,1,0,0,2,1,0,0,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,7,0
광주광역시 동구,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,2,0,1,2,2,0,1,0,0,0,0,0,0,5,0,1,2,2,2,1,3,1,1,1,0,2,1,1,0,1,1,2,2,2,0,1,1,3,5,1,0,2,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,60,60,134,113,70,0,0,1,0,0,1,0,0,2,1,0,1,0,2,9,1,0,0,2,0,2,0,1,3,4,1,1,0,2,0,0,0,1,0,3,3,1,5,7,2,1,2,1,5,8,4,5,1,5,2,12,8,2,5,2,6,5,5,1,0,0,2,0,0,0,1,0,0,2,0,0,3,4,0,0,1,0,0,3,1,5,14,1,12,1,27,4,2,15,3,17,7,2,1,1,3,3,1,1,8,0,2,10,0,1,0,1,0,0,4,1,0,6,7,4,0,0,2,6,0,0,0,0,1,1,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0
광주광역시 북구,0,1,0,0,0,0,0,0,0,6,1,0,0,3,0,0,1,0,0,0,1,5,1,1,0,1,3,0,0,2,3,0,2,0,6,4,4,3,4,7,7,1,8,7,4,1,5,1,1,5,3,0,5,6,2,5,0,2,4,4,20,2,4,10,0,2,0,0,2,0,0,1,0,1,0,5,0,4,0,1,0,1,0,0,0,0,2,0,0,0,0,4,0,0,1,1,0,2,1,0,1,1,0,1,0,0,0,0,1,1,1,0,207,105,116,564,182,0,0,0,2,3,1,9,0,2,0,0,0,9,6,25,0,0,2,3,0,2,0,0,6,4,3,2,3,1,1,3,0,1,0,12,5,8,14,32,7,8,4,18,2,21,18,14,10,4,13,15,13,3,8,2,10,7,5,7,0,0,2,1,1,2,1,0,0,4,3,0,5,8,5,5,1,4,0,6,2,7,13,2,35,31,31,23,3,37,12,39,14,10,11,20,11,3,11,10,12,0,6,7,5,7,1,3,5,7,16,0,0,30,18,10,0,0,4,8,0,1,1,0,5,3,0,0,3,1,6,0,6,5,0,0,2,0,0,0,0,0,0,4,2,0,0,3,4,2,6,1
광주광역시 서구,0,1,0,1,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,1,2,2,0,1,0,0,1,4,2,0,1,0,4,5,8,0,8,7,6,5,1,3,4,3,2,2,1,0,0,0,3,4,6,3,1,4,3,4,13,2,1,11,0,1,0,0,5,0,0,2,0,1,0,7,1,1,0,0,0,1,0,0,0,0,0,0,2,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,140,102,59,165,328,0,0,0,2,0,1,0,0,1,1,0,4,3,14,9,2,0,0,5,1,6,0,4,3,0,1,0,1,1,4,0,2,0,0,10,4,4,5,28,10,8,4,21,3,15,10,8,9,4,7,14,4,2,12,6,3,4,4,6,0,0,2,0,0,0,3,0,0,1,9,0,5,5,10,4,0,3,0,4,3,5,12,2,42,5,20,17,4,23,7,15,6,7,7,4,2,3,6,6,9,0,1,6,2,8,0,2,1,4,8,1,0,26,9,6,0,0,0,5,0,0,0,0,0,1,0,0,0,0,5,0,2,10,1,0,0,0,0,0,0,0,0,1,2,1,0,1,1,0,5,3
대구광역시,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,6114,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,234,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구광역시 군위군,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,1,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,2,1,2,2,1,4,2,1,2,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
대구광역시 남구,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,2,0,0,0,0,2,0,1,1,4,1,2,1,1,2,1,0,0,0,0,1,0,3,4,2,2,0,0,0,3,5,1,1,4,0,2,1,0,8,0,1,0,0,1,0,2,0,4,0,3,3,2,1,0,2,1,2,0,30,6,3,26,6,3,0,4,2,10,1,2,4,9,2,0,0,3,0,1,9,13,5,0,0,0,0,2,0,0,0,139,98,22,36,42,25,73,57,0,1,0,4,3,0,0,1,7,0,4,0,1,4,0,0,2,3,4,0,0,0,2,0,4,6,1,3,5,3,0,2,3,4,4,4,2,2,2,1,5,2,0,2,4,2,1,2,1,0,0,10,4,2,3,5,0,0,0,0,0,2,2,2,3,0,1,0,0,0,0,2,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,5,0,1,0,1,0,0,0,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,1
대구광역시 달서구,0,1,0,1,2,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,4,4,1,1,1,2,2,4,5,4,2,2,1,8,6,5,2,4,7,9,4,5,5,3,5,3,5,3,0,2,1,2,10,6,7,0,3,0,5,16,0,3,11,0,13,7,1,11,3,5,3,0,3,0,15,8,7,4,9,5,4,3,0,1,2,5,0,106,25,12,92,8,3,0,3,5,26,2,3,13,22,6,3,0,6,3,0,22,24,22,0,3,1,0,4,0,0,3,87,568,147,96,161,85,120,102,0,1,4,9,25,2,0,2,26,3,23,3,3,11,3,7,4,4,8,4,2,2,3,0,14,6,7,11,46,16,2,6,11,1,21,39,14,24,10,9,24,16,3,10,6,5,10,4,8,0,0,15,7,12,5,12,0,1,2,3,0,7,3,8,6,0,4,0,0,0,0,2,0,2,0,1,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,2,1,0,3,2,1,0,0,2,9,0,1,0,0,0,5,0,1,2,0,8,0,4,9,0,1,0,0,0,1,0,0,0,0,0,0,1,2,4,3,7,2
대구광역시 달성군,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,1,1,1,1,0,2,0,0,0,1,5,0,1,2,5,5,2,5,2,3,2,1,1,2,0,0,0,2,1,2,2,0,0,1,0,7,0,0,11,0,5,4,0,4,0,2,0,0,2,0,2,12,1,1,2,3,1,2,0,0,1,1,0,39,6,13,34,6,0,0,2,5,6,0,0,2,11,0,0,1,0,0,2,6,5,5,0,3,0,1,2,1,0,2,29,146,189,35,53,19,40,29,0,1,2,4,8,1,0,1,9,9,8,1,1,2,0,3,3,0,1,2,4,4,1,0,1,1,1,2,13,0,4,1,2,1,9,4,6,9,4,5,11,4,2,1,1,0,0,2,3,0,0,1,2,2,3,3,0,0,0,4,0,2,1,2,3,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,2,1,0,0,0,0,0,0,0,0,2,0,6,0,1,9,0,0,2,0,0,1,0,0,0,1,0,1,1,0,0,3,2,3
대구광역시 동구,0,2,0,0,2,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,1,3,4,1,0,0,2,0,3,1,0,0,1,0,1,5,6,1,3,5,4,1,1,3,3,1,2,2,0,0,1,0,3,1,2,7,0,3,4,1,16,0,2,15,0,4,4,0,3,0,2,3,0,6,0,4,1,1,2,3,2,4,3,0,0,0,4,0,80,15,2,37,5,1,1,2,3,20,0,0,1,31,7,0,5,4,2,2,3,13,16,0,1,2,0,1,0,0,2,20,62,27,285,123,23,127,56,0,2,4,11,11,3,0,5,9,1,9,2,2,4,2,2,4,0,2,3,2,1,8,0,12,2,7,8,17,5,2,3,6,1,15,20,11,10,4,13,11,6,1,11,1,3,3,1,7,0,0,16,4,6,9,1,0,0,0,3,0,6,0,4,2,0,7,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,3,2,0,0,0,2,1,0,6,1,0,2,0,2,0,4,0,0,1,2,11,0,1,0,0,0,0,0,0,0,1,1,0,0,1,2,2,3,6
대구광역시 북구,0,1,0,2,0,2,2,0,0,5,1,0,0,7,1,0,1,1,1,0,0,6,6,3,2,2,3,1,2,7,6,3,1,1,5,3,2,7,4,11,9,8,2,10,3,2,7,4,4,0,2,0,4,12,7,9,1,5,6,5,15,2,4,13,0,6,5,2,15,0,5,5,2,12,0,18,3,3,4,13,10,4,7,0,3,3,5,0,73,28,2,107,18,5,3,10,10,23,1,2,14,25,8,8,6,6,6,3,23,32,28,0,2,2,0,4,5,0,6,61,160,66,173,504,77,136,112,0,2,6,16,27,5,0,3,10,7,19,5,8,15,8,1,4,2,3,6,4,3,11,0,9,5,6,15,38,16,13,6,4,7,23,24,14,15,3,6,16,15,1,9,3,7,7,4,5,0,0,26,10,12,11,15,0,0,4,5,1,5,7,5,3,0,5,0,1,0,0,3,0,0,1,0,0,0,2,0,4,1,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,0,2,0,0,0,3,5,2,0,0,3,10,0,2,3,0,2,1,1,0,4,0,7,0,5,10,0,0,1,0,2,0,1,1,0,1,3,0,1,1,7,3,5,0
대구광역시 서구,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,1,0,2,0,0,0,2,1,0,0,1,0,0,1,0,0,2,1,0,0,2,1,0,3,0,0,2,0,0,0,0,1,0,1,1,0,1,0,3,1,3,0,0,0,1,0,0,0,1,0,0,19,3,2,14,2,1,0,4,2,2,0,0,3,5,2,0,4,2,1,0,3,3,4,0,0,0,0,2,0,0,3,23,72,18,25,42,99,20,37,0,2,2,2,5,0,0,1,1,1,3,1,0,4,0,0,0,0,1,2,0,0,0,0,3,1,0,0,3,2,2,0,1,0,3,1,2,1,4,1,1,2,0,0,1,2,0,2,0,0,0,1,1,0,0,1,0,0,0,1,0,3,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,2,1
대구광역시 수성구,0,5,0,0,1,0,0,0,0,4,0,1,1,6,0,0,1,0,0,0,1,8,11,2,0,1,2,1,1,4,1,1,0,0,4,8,3,5,6,6,10,6,6,3,7,3,1,3,1,0,1,0,2,4,3,10,1,3,8,2,11,1,3,11,0,4,4,0,7,0,5,2,1,9,0,7,1,0,2,1,1,1,2,0,1,0,0,0,134,18,1,47,6,5,1,5,2,10,2,0,5,32,3,2,4,4,4,0,9,10,9,0,1,0,0,4,2,0,2,70,81,21,117,101,23,405,89,0,0,4,4,14,1,0,2,21,2,20,4,7,22,2,4,5,5,6,6,1,6,8,0,16,7,7,17,42,16,6,2,21,2,42,40,29,24,10,14,42,11,5,13,8,4,19,10,6,0,0,4,7,8,2,1,0,0,2,5,0,3,3,3,4,1,1,0,0,1,0,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,4,0,0,4,4,0,0,0,3,8,0,5,1,0,0,1,1,0,0,0,3,0,3,2,0,1,1,0,0,0,0,0,0,2,0,1,1,2,3,0,6,1
대구광역시 중구,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,3,2,1,2,0,1,2,0,0,1,2,0,0,1,0,0,0,0,1,1,1,0,2,2,2,5,1,1,4,0,2,3,0,3,0,1,0,0,3,0,3,0,0,0,3,0,0,0,1,1,0,1,0,24,5,2,22,2,2,0,8,3,3,2,0,0,2,0,2,2,0,2,1,3,5,4,0,0,0,0,1,0,0,0,33,50,11,37,72,33,66,124,0,0,0,2,3,0,0,0,6,1,3,3,1,3,1,1,3,0,2,3,0,0,5,0,5,1,1,0,7,1,1,1,1,1,3,8,2,5,4,1,0,2,2,6,2,1,5,0,0,0,0,4,2,4,1,2,0,0,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,3,0,1,1,0,2
대전광역시,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,4318,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,38,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대전광역시 대덕구,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,4,0,1,4,2,2,0,0,4,0,1,2,6,6,2,5,7,3,3,8,0,0,2,0,1,0,4,3,1,3,0,1,2,0,4,1,2,6,0,0,1,0,1,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,2,5,0,0,0,0,1,2,1,7,0,1,2,0,110,81,101,88,29,0,0,1,0,2,0,0,1,0,1,1,0,0,3,0,0,1,0,2,1,1,2,14,0,5,2,9,2,5,10,4,6,3,4,3,1,3,1,3,4,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,4,2,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,3,0,0,0,1,0,2,4,4,7,4,2,0,8,0,10,4,17,13,4,1,2,0,1,1,1,3,2,2,1,0,3,3,11,8,15,6
대전광역시 동구,0,3,1,1,1,4,0,0,1,7,1,0,0,5,0,0,1,0,0,0,1,10,3,4,0,5,5,3,1,4,13,0,2,1,6,5,3,3,2,10,5,5,3,4,4,6,4,3,1,0,2,2,3,5,1,7,4,6,7,7,19,2,6,13,0,4,0,0,3,0,2,4,0,3,0,3,0,2,0,0,2,3,1,0,1,0,0,0,6,3,0,11,6,1,0,5,0,3,0,0,1,1,1,0,0,0,0,0,1,1,1,0,3,2,0,4,3,0,0,1,6,6,3,3,2,3,1,0,98,229,171,85,89,0,1,5,0,5,0,2,4,2,2,2,1,0,3,0,0,2,0,3,4,6,10,25,7,4,6,6,8,11,14,9,7,2,4,12,6,3,8,5,9,2,4,4,0,0,2,2,0,1,0,0,0,5,8,0,7,7,6,9,0,1,0,0,0,1,2,0,1,0,4,2,0,1,1,5,1,0,0,0,0,1,0,0,1,0,1,5,0,1,1,1,0,1,6,0,0,9,7,5,0,0,3,7,0,6,14,7,14,13,3,4,12,3,17,9,19,24,4,3,7,0,1,2,4,10,8,4,5,2,8,9,27,9,23,16
